uuid,item_id,timestamp,price,url,color,title,is_new
H083618CKAC1717129567,H083618CKAC,1717129567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1717129567,H082924CAAD,1717129567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1717129567,H083618CKAB,1717129567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1717129567,H085078CKAA,1717129567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1717130167,H082924CAAD,1717130167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1717130167,H083618CKAB,1717130167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1717130167,H083618CKAC,1717130167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1717130167,H085078CKAA,1717130167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1717130767,H082924CAAD,1717130767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1717130767,H083618CKAB,1717130767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1717130767,H083618CKAC,1717130767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1717130767,H085078CKAA,1717130767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082798CK091717131367,H082798CK09,1717131367,11850,/au/en/product/bolide-1923-25-bag-H082798CK09/,Purple,Bolide 1923 - 25 bag,1
H083618CKAC1717131367,H083618CKAC,1717131367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1717131367,H082924CAAD,1717131367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1717131367,H083618CKAB,1717131367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1717131367,H085078CKAA,1717131367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H056289CK551717131367,H056289CK55,1717131367,5270,/au/en/product/picotin-lock-18-bag-H056289CK55/,Red,Picotin Lock 18 bag,1
H069426CCDX1717131367,H069426CCDX,1717131367,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDX/,Orange,Evelyne 16 Amazone bag,1
H070416CCBN1717131367,H070416CCBN,1717131367,14495,/au/en/product/lindy-26-verso-bag-H070416CCBN/,Brown,Lindy 26 verso bag,1
H056289CCA81717131367,H056289CCA8,1717131367,5270,/au/en/product/picotin-lock-18-bag-H056289CCA8/,Green,Picotin Lock 18 bag,1
H069426CCDP1717131367,H069426CCDP,1717131367,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDP/,Orange,Evelyne 16 Amazone bag,1
H079092CKAI1717131367,H079092CKAI,1717131367,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,1
H083189CKAO1717131367,H083189CKAO,1717131367,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,1
H056277CK371717131367,H056277CK37,1717131367,6140,/au/en/product/evelyne-iii-29-bag-H056277CK37/,Brown,Evelyne III 29 bag,1
H069426CKAM1717131367,H069426CKAM,1717131367,3515,/au/en/product/evelyne-16-amazone-bag-H069426CKAM/,Brown,Evelyne 16 Amazone bag,1
H069560CKBX1717131367,H069560CKBX,1717131367,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBX/,Yellow,Picotin Lock 18 eclat bag,1
H056289CK7P1717131367,H056289CK7P,1717131367,5270,/au/en/product/picotin-lock-18-bag-H056289CK7P/,Blue,Picotin Lock 18 bag,1
H079091CCAR1717131367,H079091CCAR,1717131367,4870,/au/en/product/herbag-zip-31-bag-H079091CCAR/,Beige/Natural,Herbag Zip 31 bag,1
H083433CCAE1717131367,H083433CCAE,1717131367,3725,/au/en/product/evelyne-16-amazone-bag-H083433CCAE/,Multi-colored,Evelyne 16 Amazone bag,1
H069560CKBX1717131967,H069560CKBX,1717131967,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBX/,Yellow,Picotin Lock 18 eclat bag,0
H056289CCA81717131967,H056289CCA8,1717131967,5270,/au/en/product/picotin-lock-18-bag-H056289CCA8/,Green,Picotin Lock 18 bag,0
H083618CKAB1717131967,H083618CKAB,1717131967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H069426CCDX1717131967,H069426CCDX,1717131967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDX/,Orange,Evelyne 16 Amazone bag,0
H082798CK091717131967,H082798CK09,1717131967,11850,/au/en/product/bolide-1923-25-bag-H082798CK09/,Purple,Bolide 1923 - 25 bag,0
H056289CK7P1717131967,H056289CK7P,1717131967,5270,/au/en/product/picotin-lock-18-bag-H056289CK7P/,Blue,Picotin Lock 18 bag,0
H070416CCBN1717131967,H070416CCBN,1717131967,14495,/au/en/product/lindy-26-verso-bag-H070416CCBN/,Brown,Lindy 26 verso bag,0
H083433CCAE1717131967,H083433CCAE,1717131967,3725,/au/en/product/evelyne-16-amazone-bag-H083433CCAE/,Multi-colored,Evelyne 16 Amazone bag,0
H082924CAAD1717131967,H082924CAAD,1717131967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1717131967,H083618CKAC,1717131967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H056289CK551717131967,H056289CK55,1717131967,5270,/au/en/product/picotin-lock-18-bag-H056289CK55/,Red,Picotin Lock 18 bag,0
H069426CKAM1717131967,H069426CKAM,1717131967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CKAM/,Brown,Evelyne 16 Amazone bag,0
H079092CKAI1717131967,H079092CKAI,1717131967,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,0
H056277CK371717131967,H056277CK37,1717131967,6140,/au/en/product/evelyne-iii-29-bag-H056277CK37/,Brown,Evelyne III 29 bag,0
H079091CCAR1717131967,H079091CCAR,1717131967,4870,/au/en/product/herbag-zip-31-bag-H079091CCAR/,Beige/Natural,Herbag Zip 31 bag,0
H083189CKAO1717131967,H083189CKAO,1717131967,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,0
H085078CKAA1717131967,H085078CKAA,1717131967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H069426CCDP1717131967,H069426CCDP,1717131967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDP/,Orange,Evelyne 16 Amazone bag,0
H083618CKAB1717132567,H083618CKAB,1717132567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083189CKAO1717132567,H083189CKAO,1717132567,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,1
H085078CKAA1717132567,H085078CKAA,1717132567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1717132567,H082924CAAD,1717132567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAC1717132567,H083618CKAC,1717132567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H079092CKAI1717132567,H079092CKAI,1717132567,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,1
H085078CKAA1717133167,H085078CKAA,1717133167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H079092CKAI1717133167,H079092CKAI,1717133167,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,0
H083618CKAC1717133167,H083618CKAC,1717133167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1717133167,H082924CAAD,1717133167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083189CKAO1717133167,H083189CKAO,1717133167,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,0
H083618CKAB1717133167,H083618CKAB,1717133167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1717133767,H085078CKAA,1717133767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAC1717133767,H083618CKAC,1717133767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083189CKAO1717133767,H083189CKAO,1717133767,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,1
H079092CKAI1717133767,H079092CKAI,1717133767,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,1
H082924CAAD1717133767,H082924CAAD,1717133767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1717133767,H083618CKAB,1717133767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083189CKAO1717134367,H083189CKAO,1717134367,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,0
H082924CAAD1717134367,H082924CAAD,1717134367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1717134367,H083618CKAC,1717134367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H079092CKAI1717134367,H079092CKAI,1717134367,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,0
H083618CKAB1717134367,H083618CKAB,1717134367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1717134367,H085078CKAA,1717134367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H051568CK371717134967,H051568CK37,1717134967,6560,/au/en/product/garden-party-30-bag-H051568CK37/,Brown,Garden Party 30 bag,1
H083618CKAC1717134967,H083618CKAC,1717134967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1717134967,H083618CKAB,1717134967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H073428CK891717134967,H073428CK89,1717134967,13860,/au/en/product/lindy-26-bag-H073428CK89/,Black,Lindy 26 bag,1
H083189CKAO1717134967,H083189CKAO,1717134967,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,1
H056289CC6C1717134967,H056289CC6C,1717134967,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,1
H079086CC7P1717134967,H079086CC7P,1717134967,11640,/au/en/product/lindy-mini-bag-H079086CC7P/,Blue,Lindy mini bag,1
H085078CKAA1717134967,H085078CKAA,1717134967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1717134967,H082924CAAD,1717134967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073428CK891717135567,H073428CK89,1717135567,13860,/au/en/product/lindy-26-bag-H073428CK89/,Black,Lindy 26 bag,0
H085078CKAA1717135567,H085078CKAA,1717135567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1717135567,H083618CKAC,1717135567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083618CKAB1717135567,H083618CKAB,1717135567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H082924CAAD1717135567,H082924CAAD,1717135567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H056289CC6C1717135567,H056289CC6C,1717135567,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,0
H083189CKAO1717135567,H083189CKAO,1717135567,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,0
H051568CK371717135567,H051568CK37,1717135567,6560,/au/en/product/garden-party-30-bag-H051568CK37/,Brown,Garden Party 30 bag,0
H079086CC7P1717135567,H079086CC7P,1717135567,11640,/au/en/product/lindy-mini-bag-H079086CC7P/,Blue,Lindy mini bag,0
H056289CC6C1717136167,H056289CC6C,1717136167,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,1
H083189CKAO1717136167,H083189CKAO,1717136167,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,1
H073428CK891717136167,H073428CK89,1717136167,13860,/au/en/product/lindy-26-bag-H073428CK89/,Black,Lindy 26 bag,1
H079086CC7P1717136167,H079086CC7P,1717136167,11640,/au/en/product/lindy-mini-bag-H079086CC7P/,Blue,Lindy mini bag,1
H082924CAAD1717136167,H082924CAAD,1717136167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1717136167,H083618CKAB,1717136167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1717136167,H083618CKAC,1717136167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1717136167,H085078CKAA,1717136167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H051568CK371717136167,H051568CK37,1717136167,6560,/au/en/product/garden-party-30-bag-H051568CK37/,Brown,Garden Party 30 bag,1
H056289CC6C1717136767,H056289CC6C,1717136767,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,0
H079086CC7P1717136767,H079086CC7P,1717136767,11640,/au/en/product/lindy-mini-bag-H079086CC7P/,Blue,Lindy mini bag,0
H073428CK891717136767,H073428CK89,1717136767,13860,/au/en/product/lindy-26-bag-H073428CK89/,Black,Lindy 26 bag,0
H083618CKAC1717136767,H083618CKAC,1717136767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1717136767,H085078CKAA,1717136767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1717136767,H082924CAAD,1717136767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H051568CK371717136767,H051568CK37,1717136767,6560,/au/en/product/garden-party-30-bag-H051568CK37/,Brown,Garden Party 30 bag,0
H083189CKAO1717136767,H083189CKAO,1717136767,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,0
H083618CKAB1717136767,H083618CKAB,1717136767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H069426CKAM1717137367,H069426CKAM,1717137367,3515,/au/en/product/evelyne-16-amazone-bag-H069426CKAM/,Brown,Evelyne 16 Amazone bag,1
H083618CKAC1717137367,H083618CKAC,1717137367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1717137367,H082924CAAD,1717137367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H056277CK371717137367,H056277CK37,1717137367,6140,/au/en/product/evelyne-iii-29-bag-H056277CK37/,Brown,Evelyne III 29 bag,1
H083433CCAE1717137367,H083433CCAE,1717137367,3725,/au/en/product/evelyne-16-amazone-bag-H083433CCAE/,Multi-colored,Evelyne 16 Amazone bag,1
H083618CKAB1717137367,H083618CKAB,1717137367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1717137367,H085078CKAA,1717137367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H069426CCDP1717137967,H069426CCDP,1717137967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDP/,Orange,Evelyne 16 Amazone bag,1
H056289CC0M1717137967,H056289CC0M,1717137967,5270,/au/en/product/picotin-lock-18-bag-H056289CC0M/,Beige/Natural,Picotin Lock 18 bag,1
H056289CC6C1717137967,H056289CC6C,1717137967,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,1
H085078CKAA1717137967,H085078CKAA,1717137967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H069560CKBX1717137967,H069560CKBX,1717137967,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBX/,Yellow,Picotin Lock 18 eclat bag,1
H083618CKAB1717137967,H083618CKAB,1717137967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1717137967,H083618CKAC,1717137967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1717137967,H082924CAAD,1717137967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H069426CCDN1717137967,H069426CCDN,1717137967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDN/,Grey,Evelyne 16 Amazone bag,1
H069426CCDN1717138567,H069426CCDN,1717138567,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDN/,Grey,Evelyne 16 Amazone bag,0
H083618CKAB1717138567,H083618CKAB,1717138567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1717138567,H083618CKAC,1717138567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H056289CC6C1717138567,H056289CC6C,1717138567,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,0
H085078CKAA1717138567,H085078CKAA,1717138567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H069426CCDP1717138567,H069426CCDP,1717138567,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDP/,Orange,Evelyne 16 Amazone bag,0
H069560CKBX1717138567,H069560CKBX,1717138567,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBX/,Yellow,Picotin Lock 18 eclat bag,0
H082924CAAD1717138567,H082924CAAD,1717138567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H056289CC0M1717138567,H056289CC0M,1717138567,5270,/au/en/product/picotin-lock-18-bag-H056289CC0M/,Beige/Natural,Picotin Lock 18 bag,0
H069426CCDP1717139167,H069426CCDP,1717139167,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDP/,Orange,Evelyne 16 Amazone bag,1
H083618CKAC1717139167,H083618CKAC,1717139167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1717139167,H085078CKAA,1717139167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H069560CKBX1717139167,H069560CKBX,1717139167,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBX/,Yellow,Picotin Lock 18 eclat bag,1
H069426CCDN1717139167,H069426CCDN,1717139167,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDN/,Grey,Evelyne 16 Amazone bag,1
H056289CC6C1717139167,H056289CC6C,1717139167,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,1
H083618CKAB1717139167,H083618CKAB,1717139167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H082924CAAD1717139167,H082924CAAD,1717139167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H056289CC0M1717139167,H056289CC0M,1717139167,5270,/au/en/product/picotin-lock-18-bag-H056289CC0M/,Beige/Natural,Picotin Lock 18 bag,1
H069560CKBR1717139767,H069560CKBR,1717139767,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBR/,Multi-colored,Picotin Lock 18 eclat bag,1
H069426CKAM1717139767,H069426CKAM,1717139767,3515,/au/en/product/evelyne-16-amazone-bag-H069426CKAM/,Brown,Evelyne 16 Amazone bag,1
H069426CCDX1717139767,H069426CCDX,1717139767,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDX/,Orange,Evelyne 16 Amazone bag,1
H083618CKAC1717139767,H083618CKAC,1717139767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H079086CC7P1717139767,H079086CC7P,1717139767,11640,/au/en/product/lindy-mini-bag-H079086CC7P/,Blue,Lindy mini bag,1
H073428CK891717139767,H073428CK89,1717139767,13860,/au/en/product/lindy-26-bag-H073428CK89/,Black,Lindy 26 bag,1
H056289CK7P1717139767,H056289CK7P,1717139767,5270,/au/en/product/picotin-lock-18-bag-H056289CK7P/,Blue,Picotin Lock 18 bag,1
H082924CAAD1717139767,H082924CAAD,1717139767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073428CK4B1717139767,H073428CK4B,1717139767,13860,/au/en/product/lindy-26-bag-H073428CK4B/,Beige/Natural,Lindy 26 bag,1
H085078CKAA1717139767,H085078CKAA,1717139767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H079092CKAI1717139767,H079092CKAI,1717139767,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,1
H083618CKAB1717139767,H083618CKAB,1717139767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H079092CKAI1717140367,H079092CKAI,1717140367,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,0
H083618CKAC1717140367,H083618CKAC,1717140367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H069560CKBR1717140367,H069560CKBR,1717140367,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBR/,Multi-colored,Picotin Lock 18 eclat bag,0
H085078CKAA1717140367,H085078CKAA,1717140367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H073428CK891717140367,H073428CK89,1717140367,13860,/au/en/product/lindy-26-bag-H073428CK89/,Black,Lindy 26 bag,0
H083618CKAB1717140367,H083618CKAB,1717140367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H079086CC7P1717140367,H079086CC7P,1717140367,11640,/au/en/product/lindy-mini-bag-H079086CC7P/,Blue,Lindy mini bag,0
H082924CAAD1717140367,H082924CAAD,1717140367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H069426CCDX1717140367,H069426CCDX,1717140367,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDX/,Orange,Evelyne 16 Amazone bag,0
H073428CK4B1717140367,H073428CK4B,1717140367,13860,/au/en/product/lindy-26-bag-H073428CK4B/,Beige/Natural,Lindy 26 bag,0
H069426CKAM1717140367,H069426CKAM,1717140367,3515,/au/en/product/evelyne-16-amazone-bag-H069426CKAM/,Brown,Evelyne 16 Amazone bag,0
H056289CK7P1717140367,H056289CK7P,1717140367,5270,/au/en/product/picotin-lock-18-bag-H056289CK7P/,Blue,Picotin Lock 18 bag,0
H069560CKBU1717140967,H069560CKBU,1717140967,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBU/,Blue,Picotin Lock 18 eclat bag,1
H069426CCDP1717140967,H069426CCDP,1717140967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCDP/,Orange,Evelyne 16 Amazone bag,1
H082924CAAD1717140967,H082924CAAD,1717140967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H070416CCBN1717140967,H070416CCBN,1717140967,14495,/au/en/product/lindy-26-verso-bag-H070416CCBN/,Brown,Lindy 26 verso bag,1
H083433CCAE1717140967,H083433CCAE,1717140967,3725,/au/en/product/evelyne-16-amazone-bag-H083433CCAE/,Multi-colored,Evelyne 16 Amazone bag,1
H069560CKBX1717140967,H069560CKBX,1717140967,5610,/au/en/product/picotin-lock-18-eclat-bag-H069560CKBX/,Yellow,Picotin Lock 18 eclat bag,1
H056289CCA81717140967,H056289CCA8,1717140967,5270,/au/en/product/picotin-lock-18-bag-H056289CCA8/,Green,Picotin Lock 18 bag,1
H083618CKAC1717140967,H083618CKAC,1717140967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1717140967,H083618CKAB,1717140967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H069426CCEE1717140967,H069426CCEE,1717140967,3515,/au/en/product/evelyne-16-amazone-bag-H069426CCEE/,Beige/Natural,Evelyne 16 Amazone bag,1
H056289CC6C1717140967,H056289CC6C,1717140967,5270,/au/en/product/picotin-lock-18-bag-H056289CC6C/,Brown,Picotin Lock 18 bag,1
H085078CKAA1717140967,H085078CKAA,1717140967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083189CKAO1717140967,H083189CKAO,1717140967,6560,/au/en/product/picotin-lock-18-pocket-bag-H083189CKAO/,Orange,Picotin Lock 18 pocket bag,1
H079092CKAI1717140967,H079092CKAI,1717140967,4870,/au/en/product/herbag-zip-31-bag-H079092CKAI/,Black,Herbag Zip 31 bag,1
H056277CK371717140967,H056277CK37,1717140967,6140,/au/en/product/evelyne-iii-29-bag-H056277CK37/,Brown,Evelyne III 29 bag,1
H051568CK371717140967,H051568CK37,1717140967,6560,/au/en/product/garden-party-30-bag-H051568CK37/,Brown,Garden Party 30 bag,1
